Date,Round,Match,Home,Away,CompetitionID,MatchID
2026-03-14,6,Júbilo Iwata 0-1 Consadole Sapporo,Júbilo Iwata,Consadole Sapporo,dravffoq2eoiy7a4unvr5djpw,6ki4foqgusgbt7azrm2p6lkpg
2026-03-14,6,Nagano Parceiro 0-5 Matsumoto Yamaga,Nagano Parceiro,Matsumoto Yamaga,dravffoq2eoiy7a4unvr5djpw,6jyypsjtmp8cnu69su5iq1ij8
2026-03-14,6,Ventforet Kofu 0-1 Iwaki,Ventforet Kofu,Iwaki,dravffoq2eoiy7a4unvr5djpw,6jfvxnikb7qscap3ygkfp32tw
2026-03-14,6,Omiya Ardija 1-2 Fujieda MYFC,Omiya Ardija,Fujieda MYFC,dravffoq2eoiy7a4unvr5djpw,6iwuyfq8gnrlj93pm7bo1tyqc
2026-03-14,6,Shonan Bellmare 2-1 Montedio Yamagata,Shonan Bellmare,Montedio Yamagata,dravffoq2eoiy7a4unvr5djpw,55mpslazsbq237uyor3dypgk4
2026-03-14,6,Vegalta Sendai 3-1 Sagamihara,Vegalta Sendai,Sagamihara,dravffoq2eoiy7a4unvr5djpw,53z7sw2au09405dqv4i1o1a8k
2026-03-14,6,Kochi United 2-0 Imabari,Kochi United,Imabari,dravffoq2eoiy7a4unvr5djpw,7zxxey7znpe1oo96jz1f0tzpw
2026-03-08,5,Oita Trinita 0-0 Kagoshima United,Oita Trinita,Kagoshima United,dravffoq2eoiy7a4unvr5djpw,9cozr6hbv7siz9hza3hojexw4
2026-03-08,5,Gainare Tottori 0-0 Ryūkyū,Gainare Tottori,Ryūkyū,dravffoq2eoiy7a4unvr5djpw,9b3ron9yg165107c3z7dbk55g
2026-03-08,5,Reilac Shiga 1-0 Roasso Kumamoto,Reilac Shiga,Roasso Kumamoto,dravffoq2eoiy7a4unvr5djpw,9akzgo6gpirh9xciv4skqi2ac
2026-03-08,5,Kamatamare Sanuki 1-0 Imabari,Kamatamare Sanuki,Imabari,dravffoq2eoiy7a4unvr5djpw,7x8d1222igiz8o2f271kskf84
2026-03-08,5,Zweigen Kanazawa 0-4 Tokushima Vortis,Zweigen Kanazawa,Tokushima Vortis,dravffoq2eoiy7a4unvr5djpw,7w5jah1jskay91k6ncvvkeluc
2026-03-08,5,Kataller Toyama 2-2 Ehime,Kataller Toyama,Ehime,dravffoq2eoiy7a4unvr5djpw,7vh92dfozhtfhv3caol9ny1as
2026-03-08,5,Gifu 0-1 Ventforet Kofu,Gifu,Ventforet Kofu,dravffoq2eoiy7a4unvr5djpw,6iczs0qty8xdevk6yxb4hj2tw
2026-03-08,5,Fukushima United 4-2 Nagano Parceiro,Fukushima United,Nagano Parceiro,dravffoq2eoiy7a4unvr5djpw,6fxnc2ve7rkvtmdggq2sszyms
2026-03-08,5,Sagamihara 4-0 Tochigi,Sagamihara,Tochigi,dravffoq2eoiy7a4unvr5djpw,52wkf4taxxj2hosgbd17eii38
2026-03-08,5,Tochigi City 1-1 Thespa Gunma,Tochigi City,Thespa Gunma,dravffoq2eoiy7a4unvr5djpw,52de0q4tac7fep6vyg59s9yc4
2026-03-08,5,Montedio Yamagata 0-1 Blaublitz Akita,Montedio Yamagata,Blaublitz Akita,dravffoq2eoiy7a4unvr5djpw,51ud6ja82vlbclq72e1qzalg4
2026-03-08,5,Vanraure Hachinohe 1-1 Yokohama,Vanraure Hachinohe,Yokohama,dravffoq2eoiy7a4unvr5djpw,50r9t0wnie1fbsbb1hell8etw
2026-03-07,5,Giravanz Kitakyushu 2-3 Tegevajaro Miyazaki,Giravanz Kitakyushu,Tegevajaro Miyazaki,dravffoq2eoiy7a4unvr5djpw,9c5trz3d738009myobenb4wt0
2026-03-07,5,Renofa Yamaguchi 2-0 Sagan Tosu,Renofa Yamaguchi,Sagan Tosu,dravffoq2eoiy7a4unvr5djpw,9bmwh2zog6buhxmr3e1363j84
2026-03-07,5,Albirex Niigata 2-2 Kochi United,Albirex Niigata,Kochi United,dravffoq2eoiy7a4unvr5djpw,7uvtx33xsw7mvezfrzdzq7mz8
2026-03-07,5,Fujieda MYFC 1-1 Júbilo Iwata,Fujieda MYFC,Júbilo Iwata,dravffoq2eoiy7a4unvr5djpw,6hl35dg7gfnwbrwk1adubtyc4
2026-03-07,5,Matsumoto Yamaga 3-0 Consadole Sapporo,Matsumoto Yamaga,Consadole Sapporo,dravffoq2eoiy7a4unvr5djpw,6h1q7fwbsvfb43wqnlbm5ao7o
2026-03-07,5,Iwaki 1-1 Omiya Ardija,Iwaki,Omiya Ardija,dravffoq2eoiy7a4unvr5djpw,6ggnwvyhnnlxukmgrr8dhls0k
2026-03-07,5,Vegalta Sendai 1-1 Shonan Bellmare,Vegalta Sendai,Shonan Bellmare,dravffoq2eoiy7a4unvr5djpw,51ar6se2ohzo1z6vfe51h7wno
2026-03-06,5,Osaka 2-0 Nara Club,Osaka,Nara Club,dravffoq2eoiy7a4unvr5djpw,7wp34jxzbfw9n0oiaomx7gnis
2026-03-04,1,Sagamihara 5-0 Thespa Gunma,Sagamihara,Thespa Gunma,dravffoq2eoiy7a4unvr5djpw,4s993ytfsvhf9y94n5evz845w
2026-03-01,4,Kochi United 2-0 Nara Club,Kochi United,Nara Club,dravffoq2eoiy7a4unvr5djpw,7ucgkuhep09yoatv49cdbygb8
2026-03-01,4,Imabari 0-2 Albirex Niigata,Imabari,Albirex Niigata,dravffoq2eoiy7a4unvr5djpw,7tq4lti7gizstb9ou82kgt6hg
2026-03-01,4,Zweigen Kanazawa 1-0 Kamatamare Sanuki,Zweigen Kanazawa,Kamatamare Sanuki,dravffoq2eoiy7a4unvr5djpw,7shuyndggi7rzgm94eu9iobh0
2026-03-01,4,Iwaki 1-2 Fujieda MYFC,Iwaki,Fujieda MYFC,dravffoq2eoiy7a4unvr5djpw,6doegv30i9rrm30t6vl5zg5ck
2026-03-01,4,Sagamihara 2-1 Montedio Yamagata,Sagamihara,Montedio Yamagata,dravffoq2eoiy7a4unvr5djpw,5067m5okz1axvp29z3rinhc0k
2026-03-01,4,Tochigi 4-0 Yokohama,Tochigi,Yokohama,dravffoq2eoiy7a4unvr5djpw,4yla09oa9vkf5zhb4g0vz42s4
2026-03-01,4,Roasso Kumamoto 3-1 Oita Trinita,Roasso Kumamoto,Oita Trinita,dravffoq2eoiy7a4unvr5djpw,98yzhomlvq2ubkiiadmgtdkic
2026-03-01,4,Renofa Yamaguchi 0-0 Gainare Tottori,Renofa Yamaguchi,Gainare Tottori,dravffoq2eoiy7a4unvr5djpw,977oe9wuclfwqgoapsds3a0wk
2026-02-28,4,Ehime 0-1 Tokushima Vortis,Ehime,Tokushima Vortis,dravffoq2eoiy7a4unvr5djpw,7t37hwt42pgwp682agegqsidw
2026-02-28,4,Ryūkyū 0-2 Tegevajaro Miyazaki,Ryūkyū,Tegevajaro Miyazaki,dravffoq2eoiy7a4unvr5djpw,99v921ktflg03w6val9pbtjbo
2026-02-28,4,Sagan Tosu 0-1 Kagoshima United,Sagan Tosu,Kagoshima United,dravffoq2eoiy7a4unvr5djpw,98a5sezxfcsx1dkcp041xs9w4
2026-02-28,4,Giravanz Kitakyushu 1-2 Reilac Shiga,Giravanz Kitakyushu,Reilac Shiga,dravffoq2eoiy7a4unvr5djpw,97qqgpkbddmc4j3dl5xjtl53o
2026-02-28,4,Kataller Toyama 0-0 Osaka,Kataller Toyama,Osaka,dravffoq2eoiy7a4unvr5djpw,7rw3achpiszvvxraex3agrwno
2026-02-28,4,Júbilo Iwata 0-0 Fukushima United,Júbilo Iwata,Fukushima United,dravffoq2eoiy7a4unvr5djpw,6fdd6k8k4z04qswmot199l4b8
2026-02-28,4,Nagano Parceiro 1-2 Omiya Ardija,Nagano Parceiro,Omiya Ardija,dravffoq2eoiy7a4unvr5djpw,6eub4n5cxtadd7hlx355u0wes
2026-02-28,4,Ventforet Kofu 1-0 Matsumoto Yamaga,Ventforet Kofu,Matsumoto Yamaga,dravffoq2eoiy7a4unvr5djpw,6eb0ctdm4vokciw0iv1u6jmdw
2026-02-28,4,Consadole Sapporo 1-2 Gifu,Consadole Sapporo,Gifu,dravffoq2eoiy7a4unvr5djpw,6cz62g9hcbu4lbrkrwascez9w
2026-02-28,4,Thespa Gunma 3-2 Blaublitz Akita,Thespa Gunma,Blaublitz Akita,dravffoq2eoiy7a4unvr5djpw,4zn65twcjieed1rross0op6ok
2026-02-28,4,Tochigi City 1-3 Shonan Bellmare,Tochigi City,Shonan Bellmare,dravffoq2eoiy7a4unvr5djpw,4z4d4u582zldghuwv3z8ohq1g
2026-02-28,4,Vegalta Sendai 0-0 Vanraure Hachinohe,Vegalta Sendai,Vanraure Hachinohe,dravffoq2eoiy7a4unvr5djpw,4y2ivrejtyorq8517snf7ei38
2026-02-25,1,Oita Trinita 2-0 Reilac Shiga,Oita Trinita,Reilac Shiga,dravffoq2eoiy7a4unvr5djpw,904zzy0e11fp3a8epc6eicsno
2026-02-22,3,Kagoshima United 1-0 Renofa Yamaguchi,Kagoshima United,Renofa Yamaguchi,dravffoq2eoiy7a4unvr5djpw,965rz412ttpnd36jkia2xap04
2026-02-22,3,Oita Trinita 2-0 Gainare Tottori,Oita Trinita,Gainare Tottori,dravffoq2eoiy7a4unvr5djpw,953rygo0htqviwvnaxgk18jkk
2026-02-22,3,Kochi United 3-2 Zweigen Kanazawa,Kochi United,Zweigen Kanazawa,dravffoq2eoiy7a4unvr5djpw,7rbywoiaa5tm8g9kvilhgwbh0
2026-02-22,3,Imabari 2-0 Osaka,Imabari,Osaka,dravffoq2eoiy7a4unvr5djpw,7qq6wf9czqb1k1q38joj2xudw
2026-02-22,3,Tokushima Vortis 1-3 Kataller Toyama,Tokushima Vortis,Kataller Toyama,dravffoq2eoiy7a4unvr5djpw,7px05zskxvywg8bx8jlnaugpg
2026-02-22,3,Kamatamare Sanuki 0-3 Albirex Niigata,Kamatamare Sanuki,Albirex Niigata,dravffoq2eoiy7a4unvr5djpw,7p6uyco70q7uos3101u2r3cpg
2026-02-22,3,Gifu 0-0 Iwaki,Gifu,Iwaki,dravffoq2eoiy7a4unvr5djpw,6cg9p3txps1vitkeluzt07qj8
2026-02-22,3,Yokohama 5-1 Tochigi City,Yokohama,Tochigi City,dravffoq2eoiy7a4unvr5djpw,4wg66t0jfl1lecucbmnik3tw4
2026-02-22,3,Tochigi 1-2 Vegalta Sendai,Tochigi,Vegalta Sendai,dravffoq2eoiy7a4unvr5djpw,4vcufs40l6islnwmlhscy80es
2026-02-22,3,Roasso Kumamoto 4-1 Giravanz Kitakyushu,Roasso Kumamoto,Giravanz Kitakyushu,dravffoq2eoiy7a4unvr5djpw,94koo1dyb1xm1sqhf597dy4us
2026-02-21,3,Ryūkyū 0-0 Reilac Shiga,Ryūkyū,Reilac Shiga,dravffoq2eoiy7a4unvr5djpw,96okmm5kio1eolhlhf2j9bbx0
2026-02-21,3,Tegevajaro Miyazaki 2-1 Sagan Tosu,Tegevajaro Miyazaki,Sagan Tosu,dravffoq2eoiy7a4unvr5djpw,95mpqjytq4m0i8op9fjyomf4k
2026-02-21,3,Nara Club 2-2 Ehime,Nara Club,Ehime,dravffoq2eoiy7a4unvr5djpw,7oaku4pyhw4g4c18ua9ubswes
2026-02-21,3,Fujieda MYFC 1-1 Ventforet Kofu,Fujieda MYFC,Ventforet Kofu,dravffoq2eoiy7a4unvr5djpw,6bw3njbn4c4ll5s6up8l6um8k
2026-02-21,3,Júbilo Iwata 1-2 Matsumoto Yamaga,Júbilo Iwata,Matsumoto Yamaga,dravffoq2eoiy7a4unvr5djpw,6b4ia3g9ijps1vapc28phl5w4
2026-02-21,3,Nagano Parceiro 1-1 Consadole Sapporo,Nagano Parceiro,Consadole Sapporo,dravffoq2eoiy7a4unvr5djpw,6aliwt4xmpok8i3b8glrnnggk
2026-02-21,3,Omiya Ardija 6-0 Fukushima United,Omiya Ardija,Fukushima United,dravffoq2eoiy7a4unvr5djpw,6a2g6f9c7qot2aj1da9naugpg
2026-02-21,3,Sagamihara 1-2 Blaublitz Akita,Sagamihara,Blaublitz Akita,dravffoq2eoiy7a4unvr5djpw,4xit2c5jpzh0xi64gc5hzua6s
2026-02-21,3,Shonan Bellmare 1-0 Vanraure Hachinohe,Shonan Bellmare,Vanraure Hachinohe,dravffoq2eoiy7a4unvr5djpw,4x0c6w6icq7nzhkbk05gjtv6c
2026-02-21,3,Thespa Gunma 1-1 Montedio Yamagata,Thespa Gunma,Montedio Yamagata,dravffoq2eoiy7a4unvr5djpw,4vxih8g9ss27pjc4fg4yw6hhw
2026-02-15,2,Kagoshima United 3-1 Ryūkyū,Kagoshima United,Ryūkyū,dravffoq2eoiy7a4unvr5djpw,93zpuzbwi6iq1oo7kk48hm2ac
2026-02-15,2,Tegevajaro Miyazaki 3-1 Gainare Tottori,Tegevajaro Miyazaki,Gainare Tottori,dravffoq2eoiy7a4unvr5djpw,93gcr3k01kuhde9ngdrjwal90
2026-02-15,2,Oita Trinita 2-0 Giravanz Kitakyushu,Oita Trinita,Giravanz Kitakyushu,dravffoq2eoiy7a4unvr5djpw,92xhh9nnxbewr7wlx80mlvkes
2026-02-15,2,Sagan Tosu 1-1 Roasso Kumamoto,Sagan Tosu,Roasso Kumamoto,dravffoq2eoiy7a4unvr5djpw,92egjto1k5qnndug1o7ugxses
2026-02-15,2,Renofa Yamaguchi 2-1 Reilac Shiga,Renofa Yamaguchi,Reilac Shiga,dravffoq2eoiy7a4unvr5djpw,91vby4rmxutkyz7xineaght78
2026-02-15,2,Ehime 2-2 Zweigen Kanazawa,Ehime,Zweigen Kanazawa,dravffoq2eoiy7a4unvr5djpw,7nr1wpwu54e4lirim8yw5i9lg
2026-02-15,2,Tokushima Vortis 4-0 Albirex Niigata,Tokushima Vortis,Albirex Niigata,dravffoq2eoiy7a4unvr5djpw,7n7t7s2a6vz7tu7d70j9dgcus
2026-02-15,2,Kamatamare Sanuki 1-5 Kataller Toyama,Kamatamare Sanuki,Kataller Toyama,dravffoq2eoiy7a4unvr5djpw,7mdskmmyokx85o0tginngs5ck
2026-02-15,2,Osaka 2-2 Kochi United,Osaka,Kochi United,dravffoq2eoiy7a4unvr5djpw,7l8c68unvbcppld1x82x5irro
2026-02-15,2,Gifu 2-1 Júbilo Iwata,Gifu,Júbilo Iwata,dravffoq2eoiy7a4unvr5djpw,69im1kebef7cnmjhvaclmbkes
2026-02-15,2,Tochigi City 0-1 Blaublitz Akita,Tochigi City,Blaublitz Akita,dravffoq2eoiy7a4unvr5djpw,4tab0n8xto727v5yvaxdg9kwk
2026-02-15,2,Tochigi 1-2 Montedio Yamagata,Tochigi,Montedio Yamagata,dravffoq2eoiy7a4unvr5djpw,4srrof7r0o9c986e2eu4gxe6s
2026-02-15,2,Iwaki 3-1 Fukushima United,Iwaki,Fukushima United,dravffoq2eoiy7a4unvr5djpw,67dtnmtrfqyhhvipfkaknyxp0
2026-02-14,2,Nara Club 1-0 Imabari,Nara Club,Imabari,dravffoq2eoiy7a4unvr5djpw,7lrzo40qkd5kbawpkvs4vtst0
2026-02-14,2,Fujieda MYFC 2-0 Matsumoto Yamaga,Fujieda MYFC,Matsumoto Yamaga,dravffoq2eoiy7a4unvr5djpw,68zi5u1zq5iw5m7da6d0wvdhw
2026-02-14,2,Ventforet Kofu 2-0 Nagano Parceiro,Ventforet Kofu,Nagano Parceiro,dravffoq2eoiy7a4unvr5djpw,68g61qtg07i70gd00eq6z2iok
2026-02-14,2,Omiya Ardija 3-2 Consadole Sapporo,Omiya Ardija,Consadole Sapporo,dravffoq2eoiy7a4unvr5djpw,67wx1u8hnrhz2gcaq5zji2l90
2026-02-14,2,Shonan Bellmare 4-0 Sagamihara,Shonan Bellmare,Sagamihara,dravffoq2eoiy7a4unvr5djpw,4uu8mr5y8lhvjwdh8pcjbc74k
2026-02-14,2,Yokohama 0-1 Vegalta Sendai,Yokohama,Vegalta Sendai,dravffoq2eoiy7a4unvr5djpw,4ubq364sg3d5mnv7n7hfvnod0
2026-02-14,2,Thespa Gunma 0-1 Vanraure Hachinohe,Thespa Gunma,Vanraure Hachinohe,dravffoq2eoiy7a4unvr5djpw,4tt4vqhov55gfugkrty7pjxn8
2026-02-08,1,Ryūkyū 2-2 Sagan Tosu,Ryūkyū,Sagan Tosu,dravffoq2eoiy7a4unvr5djpw,91ck1b0nxcp7fmkl5pb382n84
2026-02-08,1,Kagoshima United 2-3 Tegevajaro Miyazaki,Kagoshima United,Tegevajaro Miyazaki,dravffoq2eoiy7a4unvr5djpw,90qq3w6d3p45toesabma1gb9w
2026-02-08,1,Kochi United 3-1 Kataller Toyama,Kochi United,Kataller Toyama,dravffoq2eoiy7a4unvr5djpw,7kp99shf42v4q8l22v5isuas4
2026-02-08,1,Imabari 0-0 Zweigen Kanazawa,Imabari,Zweigen Kanazawa,dravffoq2eoiy7a4unvr5djpw,7k321umjlgfnwru6lz1o0rifo
2026-02-08,1,Osaka 0-1 Kamatamare Sanuki,Osaka,Kamatamare Sanuki,dravffoq2eoiy7a4unvr5djpw,7i93cpdw35jka2drsx0uz4mj8
2026-02-08,1,Iwaki 1-0 Consadole Sapporo,Iwaki,Consadole Sapporo,dravffoq2eoiy7a4unvr5djpw,646rr8gdb17zggzcu2zlep1jo
2026-02-08,1,Fujieda MYFC 0-2 Gifu,Fujieda MYFC,Gifu,dravffoq2eoiy7a4unvr5djpw,66uc7ffn9mk7lq269krlpi4us
2026-02-08,1,Ehime 0-1 Albirex Niigata,Ehime,Albirex Niigata,dravffoq2eoiy7a4unvr5djpw,7jh1i3k8l9hzeqnvq4ajlxdzo
2026-02-08,1,Roasso Kumamoto 2-1 Renofa Yamaguchi,Roasso Kumamoto,Renofa Yamaguchi,dravffoq2eoiy7a4unvr5djpw,8zipouu5b4ism87fm2k250u8k
2026-02-07,1,Giravanz Kitakyushu 1-3 Gainare Tottori,Giravanz Kitakyushu,Gainare Tottori,dravffoq2eoiy7a4unvr5djpw,8yqfuli5993mvnrltt7jsppn8
2026-02-07,1,Nara Club 0-6 Tokushima Vortis,Nara Club,Tokushima Vortis,dravffoq2eoiy7a4unvr5djpw,7iuxebi8cao5pxkvleti6fo5w
2026-02-07,1,Júbilo Iwata 0-0 Nagano Parceiro,Júbilo Iwata,Nagano Parceiro,dravffoq2eoiy7a4unvr5djpw,666lnwk8hcn447dtriz5wdpg4
2026-02-07,1,Ventforet Kofu 4-1 Fukushima United,Ventforet Kofu,Fukushima United,dravffoq2eoiy7a4unvr5djpw,65grbnxcrlavwc2hfzolbzbx0
2026-02-07,1,Omiya Ardija 2-1 Matsumoto Yamaga,Omiya Ardija,Matsumoto Yamaga,dravffoq2eoiy7a4unvr5djpw,64tn8d61eokjledryrr3dlel0
2026-02-07,1,Shonan Bellmare 1-2 Blaublitz Akita,Shonan Bellmare,Blaublitz Akita,dravffoq2eoiy7a4unvr5djpw,4rnr5h7j7v9l6jeghfth3spas
2026-02-07,1,Yokohama 1-2 Montedio Yamagata,Yokohama,Montedio Yamagata,dravffoq2eoiy7a4unvr5djpw,4r282lhl6bg624r7p91iuick4
2026-02-07,1,Tochigi City 1-4 Vegalta Sendai,Tochigi City,Vegalta Sendai,dravffoq2eoiy7a4unvr5djpw,4qelg9xehjxwx8ykrkj8xc8b8
